id,medium
6608,etching and engraving on paper
6609,etching and mezzotint on paper
6610,etching and engraving on paper
6611,etching and mezzotint on paper
6703,etching and engraving on paper
7171,etching and mezzotint on paper
8427,etching and engraving on paper
8855,etching and mezzotint on paper
9207,etching and engraving on paper
9208,etching and mezzotint on paper
9209,etching and engraving on paper
9210,etching and mezzotint engraving on paper
9215,etching and mezzotint engraving on paper
9216,etching on paper
9217,"etching, mezzotint and aquatint on paper"
9218,etching on paper
9378,etching and mezzotint on paper
9606,etching on paper
9607,etching and mezzotint on paper
9608,etching and mezzotint engraving on paper
9609,etching and mezzotint on paper
9610,etching and mezzotint engraving on paper
9611,etching and mezzotint on paper
9612,etching and mezzotint engraving on paper
10289,etching and mezzotint on paper
11849,photograph on paper
12361,etching and mezzotint on paper
12362,etching on paper
12363,etching and mezzotint on paper
12364,photograph on paper
12365,photograph on paper
12366,photograph on paper
12367,mezzotint engraving on paper
12368,mezzotint engraving on paper
12369,etching and mezzotint engraving on paper
12381,photograph on paper
12382,etching and mezzotint engraving on paper
12383,photograph on paper
12384,photograph on paper
1745,graphite on paper
1746,graphite on paper
1747,graphite on paper
1748,graphite on paper
1749,graphite on paper
1750,graphite on paper
1751,graphite on paper
1752,graphite on paper
1753,graphite on paper
1754,graphite and watercolour on paper
1755,watercolour and graphite on fabric
1756,graphite and watercolour on fabric
1757,graphite and watercolour on fabric
1758,ink on paper
1759,graphite and watercolour on paper
1760,graphite on paper
1761,graphite on paper
20912,etching on paper
20913,etching on paper
20919,drypoint on paper
20920,drypoint on paper on paper
20914,etching on paper on paper
20915,etching on paper on paper
20916,etching on paper
20917,etching on paper on paper
20918,etching on paper on paper
20921,etching on paper
20922,etching on paper on paper
21414,mezzotint on paper
69319,ink and graphite on paper
69320,ink on paper
69321,ink on paper
69322,"watercolour, ink and graphite on paper"
69323,watercolour on paper
69324,ink and graphite on paper
69325,ink and graphite on paper
69326,ink and graphite on paper
69327,watercolour and graphite on paper
69328,watercolour on paper
69329,ink on paper
69330,watercolour on paper
69331,ink and graphite on paper
69332,ink and graphite on paper
69333,ink on paper
69334,ink and graphite on paper
69335,ink and graphite on paper
69336,ink and watercolour on paper
69337,ink and graphite on paper
69338,ink on paper
69339,watercolour on paper
69340,ink and graphite on paper
69341,"watercolour, ink and graphite on paper"
69342,graphite on paper
69343,ink on paper
69344,ink on paper
69345,ink and graphite on paper
69346,ink on paper
69347,graphite on paper
69348,ink on paper
69349,watercolour and ink on paper
69350,ink and watercolour on paper
69351,graphite on paper
69352,ink and watercolour on paper
69353,ink on paper
69354,ink on paper
69355,ink and graphite on paper
69356,ink on paper
69357,ink and grapite on paper
69358,ink and graphite on paper
69359,"ink, graphite and gouache on paper"
69360,ink on paper
69361,"watercolour, graphite and ink on paper"
69362,ink and graphite on paper
69363,"ink, graphite and gouache on paper"
69364,watercolour on paper
69365,ink on paper
69366,ink on paper
69367,ink and watercolour on paper
69368,ink on paper
69369,"ink, watercolour and graphite on paper"
69370,ink and graphite on paper
69371,ink and graphite on paper
69372,watercolour and graphite on paper
69373,watercolour and ink on paper
69374,watercolour and ink on paper
69375,"watercolour, ink and graphite on paper"
69376,ink and watercolour on paper
69377,ink and graphite on paper
69378,ink and graphite on paper
69379,ink on paper
69380,"ink, graphite and gouache on paper"
69381,ink and graphite on paper
69382,ink and graphite on paper
69383,ink and graphite on paper
69384,ink and graphite on paper
69385,"watercolour, graphite and ink on paper"
69386,ink and graphite on paper
69387,ink and graphite on paper
69388,graphite and gouache on paper
69389,watercolour and graphite on paper
69390,"watercolour, graphite and ink on paper"
69391,ink and graphite on paper
69392,"watercolour, ink and graphite on paper"
69393,ink on paper
69394,ink and graphite on paper
69395,ink and graphite on paper
69396,watercolour and ink on paper
69397,"watercolour, graphite and ink on paper"
69398,watercolour on paper
69399,ink and graphite on paper
69400,ink and graphite on paper
69401,"ink, graphite and watercolour on paper"
69402,ink and graphite on paper
69403,"graphite, watercolour and ink on paper"
69404,ink on paper
69405,ink and graphite on paper
69406,ink on paper
69407,"ink, watercolour and graphite on paper"
69408,ink and graphite on paper
69409,ink and watercolour on paper
69410,watercolour and graphite on paper
69411,"ink, watercolour and graphite on paper"
69412,ink on paper
69413,"watercolour, ink and graphite on paper"
69414,ink and watercolour on paper
69415,ink on paper
69416,ink and watercolour on paper
69417,ink and graphite on paper
69418,ink and graphite on paper
69419,ink on paper
69420,ink on paper
69421,ink and graphite on paper
69422,ink and graphite on paper
69423,ink and watercolour on paper
69424,ink and watercolour on paper
69425,ink and watercolour on paper
69426,ink on paper
69427,ink on paper
69428,ink and graphite on paper
69429,ink on paper
69430,ink on paper
69431,ink on paper
69432,ink on paper
69433,ink and watercolour on paper
69434,ink and watercolour on paper
69435,ink and graphite on paper
69436,ink on paper
69437,watercolour and graphite on paper
69438,ink and graphite on paper
69439,ink on paper
69440,ink on paper
69441,ink and watercolour on paper
69442,ink and graphite on paper
69443,ink and watercolour on paper
69444,ink and graphite on paper
69445,ink on paper
69446,ink and graphite on paper
69447,"ink, graphite and gouache on paper"
69448,ink and graphite on paper
69449,ink on paper
69450,ink on paper
69451,ink on paper
69452,ink on paper
69453,ink on paper
69454,watercolour and graphite on paper
69455,graphite on paper
69456,"watercolour, ink and graphite on paper"
69457,ink and graphite on paper
69458,graphite on paper
69459,ink and graphite on paper
69460,ink on paper
69461,ink and graphite on paper
69462,ink on paper
69463,ink and graphite on paper
69464,ink on paper
69465,ink and graphite on paper
69466,ink on paper
69467,ink and graphite on paper
69468,ink on paper
69469,ink and watercolour on paper
69470,graphite and ink on paper
69471,ink and graphite on paper
69472,watercolour on paper
69473,ink on paper
69474,ink and graphite on paper
69475,ink and graphite on paper
69476,"ink, graphite and watercolour on paper"
69477,ink on paper
69478,ink on paper
69479,ink on paper
69480,ink and watercolour on paper
69481,"watercolour, gouache and ink on paper"
69482,ink and watercolour on paper
69483,ink and graphite on paper
69484,ink on paper
69485,ink on paper
69486,watercolour on paper
69487,ink on paper
69488,graphite on paper
69489,ink and graphite on paper
69490,watercolour and graphite on paper
69491,ink and graphite on paper
69492,ink on paper
69493,ink and graphite on paper
69494,ink on paper
69495,ink and graphite on paper
69496,ink on paper
69497,ink on paper
69498,ink and graphite on paper
69499,watercolour and graphite on paper
69500,watercolour and graphite on paper
69501,ink on paper
69502,graphite and watercolour on paper
69503,watercolour and graphite on paper
69504,ink and graphite on paper
69505,ink and graphite on paper
69506,ink on paper
69507,ink and graphite on paper
69508,ink on paper
69509,watercolour and ink on paper
69510,ink on paper
69511,ink and watercolour on paper
69512,ink on paper
69513,ink and graphite on paper
69514,ink and graphite on paper
69515,ink and gouache on paper
69516,ink and graphite on paper
69517,ink and graphite on paper
69518,ink and graphite on paper
69519,ink and watercolour on paper
69520,ink and graphite on paper
69521,"ink, graphite and watercolour on paper"
69522,"ink, graphite and watercolour on paper"
69523,ink on paper
69524,ink and graphite on paper
69525,ink and graphite on paper
69526,"ink, graphite and watercolour on paper"
69527,ink on paper
69528,ink and watercolour on paper
69529,ink on paper
69530,"watercolour, ink and graphite on paper"
69531,"ink, graphite, watercolour and gouache on paper"
69532,ink and graphite on paper
69533,"ink, graphite and watercolour on paper"
69534,ink on paper
69535,ink on paper
69536,ink and graphite on paper
69537,"ink, graphite and watercolour on paper"
69538,ink and graphite on paper. verso: graphite on paper
69539,ink on paper
69540,ink and watercolour on paper
69541,ink on paper
69542,ink and watercolour on paper
69543,graphite on paper
69544,"watercolour, ink and graphite on paper"
69545,ink and graphite on paper
69546,watercolour and ink on paper
69547,ink on paper
69548,ink on paper
69549,ink and graphite on paper
69550,ink and graphite on paper
69551,ink and watercolour on paper
69552,ink and watercolour on paper
69553,ink and graphite on paper
69554,ink and watercolour on paper
69555,ink on paper
69556,ink on paper
69557,ink on paper
69558,ink on paper
69559,ink and watercolour on paper
69560,ink on paper
69561,"ink, watercolour and graphite on paper"
69562,"ink, watercolour and graphite on paper"
69563,ink and watercolour on paper
69564,ink on paper
69565,ink on paper
69566,ink and watercolour on paper
69567,ink and graphite on paper
69568,"ink, watercolour and graphite on paper"
69569,"ink, watercolour and graphite on paper"
69570,ink and graphite on paper
69571,"ink, watercolour and graphite on paper"
69572,"ink, watercolour and graphite on paper"
69573,"ink, watercolour and graphite on paper"
69574,ink and graphite on paper
69575,ink and graphite on paper
69576,ink on paper
69577,ink on paper
69578,ink and graphite on paper
69579,watercolour on paper
69580,ink on paper
69581,ink and watercolour on paper
69582,ink on paper
69583,graphite on paper
69584,ink and watercolour on paper
69585,graphite and watercolour on paper
69586,"graphite, watercolour and ink on paper"
69587,"graphite, watercolour and ink on paper"
69588,ink and watercolour on paper
69589,watercolour and ink on paper
69590,ink on paper
69591,ink and graphite on paper
69592,ink on paper
69593,graphite and gouache on paper
69594,graphite on paper
69595,ink and graphite on paper
69596,"watercolour, ink and graphite on paper"
69597,watercolour on paper
69598,watercolour on paper
69599,ink and graphite on paper
69600,ink on paper
69601,ink on paper
69602,ink on paper
69603,"watercolour, ink and graphite on paper"
69604,watercolour and ink on paper
69605,watercolour and ink on paper
69606,ink and graphite on paper
69607,"ink, watercolour and graphite on paper"
69608,ink on paper
69609,ink on paper
69610,ink on paper
69611,ink on paper
69612,ink on paper
69613,ink on paper
69614,ink and graphite on paper
69615,ink on paper
69616,ink and graphite on paper
69617,ink on paper
69618,ink on paper
69619,watercolour and ink on paper
69620,ink on paper
69621,watercolour and graphite on paper
69622,watercolour and graphite on paper
69623,ink and graphite on paper
69624,"ink, graphite and watercolour on paper"
69625,ink and watercolour on paper
69626,ink and graphite on paper
69627,ink on paper
69628,ink on paper
69629,ink on paper
69630,ink and graphite on paper
69631,ink and graphite on paper
69632,ink on paper
69633,"graphite, ink, watercolour and gouache on paper"
69634,ink on paper
69635,ink and graphite on paper
69636,"ink, graphite and watercolour on paper"
69637,ink on paper
69638,watercolour and ink on paper
69639,ink and graphite on paper
69640,ink on paper
69641,ink on paper
69642,watercolour and graphite on paper. verso: graphite on paper
